0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
43,42,0.0,1
65,65,0.0,1
64,64,0.0,1
65,65,0.0,1
64,64,0.0,1
64,64,0.0,1
65,65,0.0,1
64,64,0.0,1
65,65,0.0,1
64,64,0.0,1
65,65,0.0,1
64,64,0.0,1
65,65,0.0,1
26,26,0.0,1
56,56,0.0,1
55,55,0.0,1
56,56,0.0,1
56,56,0.0,1
55,55,0.0,1
56,56,0.0,1
55,55,0.0,1
56,56,0.0,1
56,56,0.0,1
55,55,0.0,1
56,56,0.0,1
55,55,0.0,1
56,56,0.0,1
55,55,0.0,1
56,56,0.0,1
56,56,0.0,1
56,56,0.0,1
35,35,0.0,1
41,41,0.0,1
48,48,0.0,1
49,49,0.0,1
49,49,0.0,1
49,49,0.0,1
49,49,0.0,1
48,48,0.0,1
49,49,0.0,1
49,49,0.0,1
49,49,0.0,1
49,49,0.0,1
49,49,0.0,1
48,48,0.0,1
49,49,0.0,1
49,49,0.0,1
49,49,0.0,1
49,49,0.0,1
49,49,0.0,1
49,49,0.0,1
49,49,0.0,1
31,31,0.0,1
37,37,0.0,1
43,43,0.0,1
44,44,0.0,1
43,43,0.0,1
44,44,0.0,1
43,43,0.0,1
44,44,0.0,1
44,44,0.0,1
43,43,0.0,1
44,44,0.0,1
43,43,0.0,1
28,28,0.0,1
33,33,0.0,1
40,40,0.0,1
39,39,0.0,1
39,39,0.0,1
39,39,0.0,1
40,40,0.0,1
39,39,0.0,1
39,39,0.0,1
39,39,0.0,1
40,40,0.0,1
39,39,0.0,1
39,39,0.0,1
35,35,0.0,1
24,24,0.0,1
40,40,0.0,1
39,39,0.0,1
39,39,0.0,1
40,40,0.0,1
39,39,0.0,1
39,39,0.0,1
39,39,0.0,1
40,40,0.0,1
39,39,0.0,1
39,39,0.0,1
40,40,0.0,1
39,39,0.0,1
72,72,0.0004554771122751082,1
185,185,0.00043706293706293706,1
185,185,0.0004200798151648813,1
185,185,0.0004043671653861706,1
163,163,0.00039146604032100216,1
176,176,0.0003784295175023652,1
80,80,0.0003727865796831314,1
121,121,0.0003645643456069996,1
83,83,0.0003591309032142216,1
64,64,0.0003550505947097461,1
130,130,0.00034704147145583897,1
140,140,0.000338810774182619,1
148,148,0.0003305238803503553,1
155,155,0.0003222687721559781,1
119,119,0.00031620553359683795,1
106,106,0.00031099362463069506,1
129,129,0.0003048780487804878,1
154,154,0.0002978850163836759,1
147,147,0.0002915026963999417,1
149,149,0.0002853067047075606,1
137,137,0.0002798376941374003,1
148,148,0.00027416038382453733,1
84,84,0.0002710394362379726,1
126,126,0.0002664890073284477,1
122,122,0.0002622263012980202,1
140,140,0.00025749967812540236,1
142,142,0.00025287646984448094,1
136,136,0.0002486016159105034,1
131,131,0.0002446183953033268,1
87,87,0.00024204284158296018,1
51,51,0.00024055809477988935,1
34,34,0.00023957834211787255,1
74,74,0.00023747328425552126,1
122,122,0.00023408239700374532,1
122,122,0.00023078698361412417,1
121,121,0.00022760896779333106,1
141,141,0.00022401433691756272,1
133,133,0.0002207261891623441,1
135,135,0.00021748586341887777,1
92,92,0.0002153316106804479,1
37,37,0.00021447721179624664,1
87,87,0.00021249468763280918,1
34,34,0.00021172983273343214,1
55,55,0.00021050415745710977,1
75,75,0.00020885547201336674,1
56,56,0.00020764119601328904,1
83,83,0.0002058672156459084,1
120,120,0.00020335536349771224,1
126,126,0.00020078305391024997,1
125,125,0.000198294665873488,1
127,127,0.00019582884558895524,1
112,112,0.0001937046004842615,1
80,80,0.00019221528111484863,1
23,23,0.00019179133103183735,1
98,98,0.00019000570017100514,1
14,14,0.00018975332068311195,1
120,120,0.0001876172607879925,1
117,117,0.0001855804027094739,1
49,49,0.00018474043968224645,1
76,76,0.000183452577508714,1
49,49,0.00018263172313030774,1
47,47,0.0001818512456810329,1
31,31,0.00018134010336385892,1
78,78,0.00018006662465112092,1
31,31,0.0001795654516071108,1
66,66,0.0001785076758300607,1
47,47,0.00017776197671318106,1
41,41,0.00017711654268508679,1
54,54,0.00017627357659086903,1
61,61,0.00017533093714385903,1
32,32,0.00017484045808200017,1
15,15,0.00017461148943600488,1
21,21,0.00017429193899782134,1
2,2,0.00017426156661148382,1
13,13,0.00017406440382941688,1
14,14,0.00017385257301808066,1
13,13,0.00017365633411478684,1
11,11,0.00017349063150589867,1
21,21,0.00017317516668109793,1
13,13,0.0001729804532087874,1
3,2,1.0,0
4,3,1.0,0
0,0,1.0,0
4,3,1.0,0
2,0,1.0,0
4,2,1.0,0
6,1,1.0,0
4,0,1.0,0
4,0,1.0,0
2,0,1.0,0
4,1,1.0,0
0,0,1.0,0
0,0,1.0,0
4,0,1.0,0
2,0,1.0,0
2,0,1.0,0
2,0,1.0,0
4,0,1.0,0
0,0,1.0,0
4,0,1.0,0
4,0,1.0,0
2,0,1.0,0
4,0,1.0,0
2,0,1.0,0
2,0,1.0,0
0,0,1.0,0
2,0,1.0,0
0,0,1.0,0
2,0,1.0,0
4,0,1.0,0
2,0,1.0,0
0,0,1.0,0
2,0,1.0,0
4,0,1.0,0
4,0,1.0,0
2,0,1.0,0
2,1,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
2,1,1.0,0
0,0,1.0,0
2,0,1.0,0
2,1,1.0,0
4,0,1.0,0
2,0,1.0,0
0,0,1.0,0
4,0,1.0,0
2,0,1.0,0
2,0,1.0,0
2,1,1.0,0
2,1,1.0,0
4,0,1.0,0
2,0,1.0,0
0,0,1.0,0
2,0,1.0,0
2,0,1.0,0
0,0,1.0,0
2,0,1.0,0
2,1,1.0,0
6,0,1.0,0
2,0,1.0,0
2,0,1.0,0
2,0,1.0,0
6,1,1.0,0
0,0,1.0,0
2,1,1.0,0
2,0,1.0,0
0,0,1.0,0
2,0,1.0,0
8,0,1.0,0
4,0,1.0,0
2,0,1.0,0
4,0,1.0,0
2,0,1.0,0
2,0,1.0,0
8,0,1.0,0
0,0,1.0,0
2,0,1.0,0
0,0,1.0,0
10,0,1.0,0
4,0,1.0,0
4,0,1.0,0
4,0,1.0,0
2,0,1.0,0
2,0,1.0,0
2,0,1.0,0
4,0,1.0,0
0,0,1.0,0
2,0,1.0,0
8,0,1.0,0
4,0,1.0,0
2,0,1.0,0
2,0,1.0,0
4,0,1.0,0
4,0,1.0,0
0,0,1.0,0
2,0,1.0,0
0,0,1.0,0
4,0,1.0,0
2,0,1.0,0
0,0,1.0,0
2,0,1.0,0
2,0,1.0,0
0,0,1.0,0
2,0,1.0,0
0,0,1.0,0
0,0,1.0,0
2,0,1.0,0
0,0,1.0,0
2,0,1.0,0
0,0,1.0,0
2,0,1.0,0
2,0,1.0,0
0,0,1.0,0
2,0,1.0,0
0,0,1.0,0
0,0,1.0,0
2,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
3,2,1.0,0
0,0,1.0,0
2,1,1.0,0
4,1,1.0,0
2,1,1.0,0
0,0,1.0,0
0,0,1.0,0
8,2,1.0,0
4,2,1.0,0
4,1,1.0,0
0,0,1.0,0
0,0,1.0,0
4,0,1.0,0
2,0,1.0,0
4,0,1.0,0
0,0,1.0,0
8,0,1.0,0
4,0,1.0,0
2,0,1.0,0
2,0,1.0,0
4,0,1.0,0
2,0,1.0,0
2,0,1.0,0
2,0,1.0,0
2,0,1.0,0
0,0,1.0,0
2,0,1.0,0
0,0,1.0,0
2,0,1.0,0
2,0,1.0,0
3,2,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
3,2,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
1,0,1.0,1
2,2,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
3,2,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
54,53,0.03773584905660377,1
189,189,0.008264462809917356,1
189,189,0.004640371229698376,1
190,190,0.00322061191626409,1
187,187,0.0024752475247524753,1
186,186,0.002012072434607646,1
61,61,0.0018957345971563982,1
127,127,0.001692047377326565,1
5,3,1.0,0
2,1,1.0,0
2,1,1.0,0
2,1,1.0,0
2,0,1.0,0
2,0,1.0,0
4,0,1.0,0
6,3,1.0,0
0,0,1.0,0
6,1,1.0,0
2,0,1.0,0
4,0,1.0,0
2,0,1.0,0
0,0,1.0,0
0,0,1.0,0
154,153,0.013071895424836602,1
192,192,0.005797101449275362,1
188,188,0.00375234521575985,1
192,192,0.002758620689655172,1
189,189,0.002188183807439825,1
88,88,0.001996007984031936,1
123,123,0.0017777777777777779,1
126,126,0.0015987210231814548,1
1,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
8,5,1.0,0
4,1,1.0,0
4,1,1.0,0
2,1,1.0,0
1,0,1.0,0
180,180,0.011111111111111112,0
190,190,0.005405405405405406,0
189,189,0.0035778175313059034,0
188,188,0.002677376171352075,0
185,185,0.002145922746781116,0
81,81,0.0019743336623889436,0
126,126,0.001755926251097454,0
127,127,0.001579778830963665,0
126,126,0.0014367816091954023,0
3,2,1.0,0
2,1,1.0,0
4,2,1.0,0
2,1,1.0,0
4,1,1.0,0
2,1,1.0,0
6,1,1.0,0
2,0,1.0,0
6,1,1.0,0
2,0,1.0,0
2,0,1.0,0
2,0,1.0,0
2,0,1.0,0
2,0,1.0,0
2,0,1.0,0
4,0,1.0,0
0,0,1.0,0
4,0,1.0,0
0,0,1.0,0
4,0,1.0,0
0,0,1.0,0
4,0,1.0,0
0,0,1.0,0
2,0,1.0,0
4,0,1.0,0
0,0,1.0,0
2,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
58,57,0.03508771929824561,0
190,190,0.008097165991902834,0
191,191,0.0045662100456621,0
190,190,0.0031847133757961785,0
188,188,0.0024509803921568627,0
184,184,0.002,0
60,60,0.0018867924528301887,0
126,126,0.0016863406408094434,0
126,126,0.001524390243902439,0
127,127,0.001389854065323141,0
125,125,0.0012787723785166241,0
126,126,0.001183431952662722,0
127,127,0.001100715465052284,0
125,125,0.0010298661174047373,0
60,60,0.000999000999000999,0
96,96,0.0009532888465204957,0
96,96,0.0009115770282588879,0
96,96,0.0008733624454148472,0
96,96,0.0008382229673093043,0
96,96,0.0008058017727639,0
96,96,0.0007757951900698216,0
96,96,0.0007479431563201197,0
96,96,0.0007220216606498195,0
96,96,0.0006978367062107466,0
96,96,0.0006752194463200541,0
44,44,0.0006653359946773121,0
77,77,0.0006487187804086928,0
78,78,0.0006327111673521037,0
78,78,0.0006174745291756715,0
77,77,0.0006031363088057901,0
3,2,1.0,0
2,1,1.0,0
0,0,1.0,0
2,1,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
6,2,1.0,0
6,2,1.0,0
6,2,1.0,0
6,0,1.0,0
4,0,1.0,0
2,0,1.0,0
6,0,1.0,0
0,0,1.0,0
2,0,1.0,0
4,0,1.0,0
4,0,1.0,0
4,0,1.0,0
4,0,1.0,0
2,0,1.0,0
2,0,1.0,0
0,0,1.0,0
0,0,1.0,0
2,0,1.0,0
0,0,1.0,0
8,0,1.0,0
0,0,1.0,0
2,0,1.0,0
100,99,0.020202020202020204,0
191,191,0.006896551724137931,0
191,191,0.004158004158004158,0
190,190,0.0029806259314456036,0
185,185,0.002336448598130841,0
146,146,0.001996007984031936,0
86,86,0.001838235294117647,0
127,127,0.0016460905349794238,0
127,127,0.0014903129657228018,0
127,127,0.0013614703880190605,0
126,126,0.0012539184952978057,0
127,127,0.0011614401858304297,0
1,0,1.0,0
0,0,1.0,0
2,2,1.0,0
0,0,1.0,0
2,1,1.0,0
2,1,1.0,0
4,2,1.0,0
4,1,1.0,0
4,1,1.0,0
10,2,1.0,0
6,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
2,0,1.0,0
4,0,1.0,0
6,0,1.0,0
2,0,1.0,0
2,0,1.0,0
4,0,1.0,0
2,0,1.0,0
0,0,1.0,0
2,0,1.0,0
0,0,1.0,0
6,0,1.0,0
0,0,1.0,0
0,0,1.0,0
2,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
144,143,0.013986013986013986,0
190,190,0.006006006006006006,0
191,191,0.003816793893129771,0
190,190,0.0028011204481792717,0
190,190,0.0022123893805309734,0
98,98,0.001996007984031936,0
121,121,0.0017809439002671415,0
126,126,0.0016012810248198558,0
126,126,0.0014545454545454545,0
126,126,0.0013324450366422385,0
127,127,0.0012285012285012285,0
125,125,0.0011409013120365088,0
126,126,0.0010643959552953698,0
123,123,0.000999000999000999,0
47,47,0.0009760858955588092,0
96,96,0.0009324009324009324,0
97,97,0.0008920606601248885,0
96,96,0.000855431993156544,0
96,96,0.0008216926869350862,0
96,96,0.0007905138339920949,0
96,96,0.0007616146230007616,0
96,96,0.0007347538574577516,0
96,96,0.0007097232079489,0
96,96,0.0006863417982155113,0
88,88,0.0006662225183211193,0
43,43,0.0006568144499178982,0
78,78,0.0006404098623118795,0
77,77,0.000625,0
78,78,0.0006101281269066504,0
77,77,0.0005961251862891207,0
